Site,date,Observer,Knoll,Number_Ind,Length,Species,,,,,,,,,,
Princess,21/09/2016,Jenny Tynyakov,7,14,4,Chromis virdis,,,,,,,,,,
Princess,21/09/2016,Jenny Tynyakov,7,22,8,Parupeneus forsskali,,,,,,,,,,
Princess,21/09/2016,Jenny Tynyakov,7,2,2,Dascyllus trimaculatus,,,,,,,,,,
Princess,21/09/2016,Jenny Tynyakov,7,1,32,Zebrasoma xanthurum,,,,,,,,,,
Princess,21/09/2016,Jenny Tynyakov,7,1,2,Zebrasoma xanthurum,,,,,,,,,,
Princess,21/09/2016,Jenny Tynyakov,7,2,2,Pseudochromis springeri,,,,,,,,,,
Princess,21/09/2016,Jenny Tynyakov,7,1,4,Pseudochromis springeri,,,,,,,,,,
Princess,21/09/2016,Jenny Tynyakov,7,1,4,Pseudochromis fridmani,,,,,,,,,,
Princess,21/09/2016,Jenny Tynyakov,7,29,2,Apogon spp.,,,,,,,,,,
Princess,21/09/2016,Jenny Tynyakov,7,19,2,Dascyllus marginatus,,,,,,,,,,
Princess,21/09/2016,Jenny Tynyakov,7,3,8,Dascyllus marginatus,,,,,,,,,,
Princess,21/09/2016,Jenny Tynyakov,7,2,2,Pomacentrus trichourus,,,,,,,,,,
Princess,21/09/2016,Jenny Tynyakov,7,1,4,Pomacentrus trichourus,,,,,,,,,,
Princess,21/09/2016,Jenny Tynyakov,7,1,2,Labroides dimidiatus,,,,,,,,,,
Princess,21/09/2016,Jenny Tynyakov,7,1,4,Amphiprion bicinctus,,,,,,,,,,
Princess,21/09/2016,Jenny Tynyakov,7,1,2,Pseudocheilinus hexataenia,,,,,,,,,,
Princess,21/09/2016,Jenny Tynyakov,7,1,16,Epinephelus fasciatus,,,,,,,,,,
Princess,21/09/2016,Jenny Tynyakov,7,1,2,Thalassoma rueppellii,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,2,8,Amphiprion bicinctus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,1,16,Siganus rivulatus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,1,16,Zebrasoma xanthurum,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,1,2,Zebrasoma xanthurum,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,3,4,Dascyllus marginatus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,2,2,Dascyllus marginatus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,1,8,Dascyllus marginatus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,7,8,Pomacentrus trichourus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,1,4,Pomacentrus trichourus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,1,16,Thalassoma rueppellii,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,1,16,Parupeneus forsskali,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,2,2,Dascyllus trimaculatus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,1,4,Apogon spp.,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,2,4,Chromis dimidiata,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,2,8,Pseudochromis olivaceus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,3,4,Pseudochromis olivaceus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,1,32,Cyclichthys spilostylus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,20,4,Amblyglyphidodon leucogaster,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,1,8,Synodontidae spp.,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,1,8,Pseudochromis fridmani,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,2,4,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,6,8,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,8,0,0,Pseudochromis fridmani,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,2,16,Amphiprion bicinctus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,1,32,Zebrasoma xanthurum,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,2,4,Zebrasoma xanthurum,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,1,16,Thalassoma rueppellii,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,1,32,Cyclichthys spilostylus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,1,8,Thalassoma rueppellii,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,1,32,Parupeneus forsskali,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,2,4,Dascyllus trimaculatus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,2,8,Pseudochromis olivaceus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,3,4,Pseudochromis olivaceus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,5,8,Dascyllus marginatus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,7,4,Dascyllus marginatus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,12,4,Amblyglyphidodon leucogaster,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,2,4,Chromis dimidiata,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,1,4,Cheilodipterus spp.,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,1,4,Ctenochaetus striatus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,4,8,Pomacentrus trichourus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,5,4,Pomacentrus trichourus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,1,8,Ostracion cubicus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,8,1,8,Centropyge multispinis,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,100,8,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,40,4,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,1,16,Coris aygula,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,10,8,Chromis dimidiata,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,4,4,Chromis dimidiata,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,60,4,Chromis virdis,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,80,4,Neopomacentrus miryae,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,1,16,Cantherhines dumerili,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,1,16,Acanthurus nigrofuscus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,1,8,Acanthurus nigrofuscus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,3,8,Pseudochromis olivaceus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,2,4,Parupeneus forsskali,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,1,8,Thalassoma rueppellii,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,1,16,Ctenochaetus striatus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,1,8,Chaetodon paucifasciatus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,1,4,Zebrasoma xanthurum,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,2,4,Pseudochromis springeri,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,3,8,Grammistes sexlineatus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,1,4,Grammistes sexlineatus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,4,8,Apogon spp.,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,1,16,Cephalopholis miniata,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,6,4,Dascyllus marginatus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,4,8,Dascyllus marginatus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,1,16,Pterois miles,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,2,4,Pseudocheilinus hexataenia,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,1,8,Pseudocheilinus hexataenia,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,1,8,Centropyge multispinis,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,1,8,Pomacentrus trichourus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,6,4,Pomacentrus trichourus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,1,4,Larabicus quadrilineatus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,2,4,Stethojulis spp.,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,1,4,Thalassoma rueppellii,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,3,2,Dascyllus trimaculatus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,1,8,Dascyllus trimaculatus,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,1,4,Plagiotremus spp.,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,15,2,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,8,4,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,12,8,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,4,4,Amblyglyphidodon leucogaster,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,2,2,Amblyglyphidodon leucogaster,,,,,,,,,,
Princess,21/09/2016,Corrine Jacobs,9,1,8,Synodontidae spp.,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,1,32,Scaridae spp.,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,36,8,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,16,4,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,1,72,Balistidae spp.,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,1,16,Thalassoma rueppellii,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,4,8,Thalassoma rueppellii,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,1,4,Thalassoma rueppellii,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,1,16,Acanthurus nigrofuscus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,36,4,Neopomacentrus miryae,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,1,32,Parupeneus forsskali,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,2,4,Parupeneus forsskali,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,1,16,Cephalopholis miniata,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,1,16,Ctenochaetus striatus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,2,4,Zebrasoma xanthurum,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,7,4,Apogon spp.,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,1,8,Canthigaster margaritata,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,2,4,Pseudochromis springeri,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,3,8,Pseudochromis olivaceus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,1,4,Pseudochromis olivaceus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,1,4,Centropyge multispinis,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,3,8,Cheilodipterus spp.,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,8,8,Chromis dimidiata,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,3,4,Chromis dimidiata,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,4,2,Dascyllus marginatus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,5,4,Dascyllus marginatus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,2,8,Dascyllus marginatus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,1,32,Pterois radiata,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,3,4,Dascyllus trimaculatus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,1,4,Pseudocheilinus hexataenia,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,1,4,Synodontidae spp.,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,12,8,Chromis virdis,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,12,4,Chromis virdis,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,3,8,Pomacentrus trichourus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,5,4,Pomacentrus trichourus,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,1,8,Pinguipedidae spp.,,,,,,,,,,
Princess,21/09/2016,Roi Holzman,9,1,4,Plagiotremus spp.,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,3,8,Dascyllus trimaculatus,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,1,32,Cephalopholis argus,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,2,4,Pseudocheilinus hexataenia,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,1,4,Monotaxis grandoculis,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,1,8,Thalassoma rueppellii,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,2,16,Thalassoma rueppellii,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,2,8,Labroides dimidiatus,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,2,4,Grammistes sexlineatus,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,1,8,Acanthurus nigrofuscus,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,3,4,Zebrasoma xanthurum,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,1,16,Sargocentron spp.,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,1,8,Sargocentron spp.,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,1,16,Synodontidae spp.,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,1,8,Synodontidae spp.,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,1,4,Synodontidae spp.,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,1,4,Pseudochromis fridmani,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,4,4,Paracheilinus octotaenia,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,1,16,Pseudochromis olivaceus,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,1,4,Pseudochromis olivaceus,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,4,4,Pomacentrus trichourus,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,4,8,Pomacentrus trichourus,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,16,4,Chromis dimidiata,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,1,4,Chromis virdis,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,16,2,Chromis virdis,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,1,4,Aspidontus taeniatus,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,6,4,Cheilodipterus spp.,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,1,8,Labrid spp. ,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,60,4,Neopomacentrus miryae,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,40,4,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,10,8,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,10,2,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,1,8,Chaetodon paucifasciatus,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,5,4,Apogon spp.,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,1,4,Neoglyphidodon melas,,,,,,,,,,
Princess,21/09/2016,Noa Moshkowitz,10,1,2,Scaridae spp.,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,2,16,Chaetodon paucifasciatus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,1,16,Sufflamen albicaudatus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,1,32,Variola louti,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,1,16,Cephalopholis miniata,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,1,32,Zebrasoma xanthurum,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,3,4,Zebrasoma xanthurum,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,1,32,Pterois miles,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,2,8,Pomacentrus sulfureus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,3,16,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,52,4,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,10,2,Chromis virdis,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,55,4,Chromis virdis,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,2,2,Dascyllus trimaculatus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,3,2,Dascyllus marginatus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,5,4,Pomacentrus trichourus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,2,8,Pomacentrus trichourus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,1,8,Synodontidae spp.,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,13,8,Chromis dimidiata,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,2,4,Acanthurus nigrofuscus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,2,16,Ctenochaetus striatus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,60,8,Apogon spp.,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,1,4,Pseudocheilinus hexataenia,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,1,2,Larabicus quadrilineatus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,2,8,Cheilodipterus spp.,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,3,8,Thalassoma rueppellii,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,1,2,Ostracion cubicus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,1,8,Meiacanthus nigrolineatus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,1,2,Cheilinus lunulatus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,1,8,Epinephelus fasciatus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,11,1,4,Scaridae spp.,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,2,8,Chaetodon paucifasciatus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,1,8,Sufflamen albicaudatus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,2,8,Ctenochaetus striatus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,3,8,Plagiotremus spp.,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,1,32,Cheilinus lunulatus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,2,2,Larabicus quadrilineatus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,2,4,Zebrasoma xanthurum,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,3,2,Zebrasoma xanthurum,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,2,2,Dascyllus trimaculatus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,53,4,Cheilodipterus spp.,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,6,8,Cheilodipterus spp.,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,7,8,Apogon spp.,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,12,4,Apogon spp.,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,1,4,Pseudocheilinus hexataenia,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,3,8,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,30,4,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,1,16,Cephalopholis miniata,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,2,8,Pomacentrus sulfureus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,8,2,Chromis virdis,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,57,4,Chromis virdis,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,1,16,Pterois miles,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,26,4,Neopomacentrus miryae,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,4,8,Pseudochromis olivaceus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,1,4,Pseudochromis olivaceus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,2,4,Acanthurus nigrofuscus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,1,8,Sargocentron spp.,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,10,4,Chromis dimidiata,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,1,4,Centropyge multispinis,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,1,16,Thalassoma rueppellii,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,4,8,Thalassoma rueppellii,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,12,8,Pomacentrus trichourus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,7,4,Pomacentrus trichourus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,1,4,Scaridae spp.,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,11,1,2,Scaridae spp.,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,13,16,Abudefduf spp.,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,2,32,Zebrasoma xanthurum,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,2,4,Zebrasoma xanthurum,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,1,8,Labroides dimidiatus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,5,16,Sargocentron spp.,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,1,8,Sargocentron spp.,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,1,16,Pterois miles,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,2,8,Pomacentrus sulfureus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,1,4,Pomacentrus sulfureus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,10,8,Chromis dimidiata,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,25,4,Pomacentrus trichourus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,1,2,Pomacentrus trichourus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,1,64,Lethrinus spp.,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,1,16,Dascyllus trimaculatus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,3,8,Pseudochromis fridmani,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,2,16,Scolopsis ghanam,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,6,8,Thalassoma rueppellii,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,10,4,Thalassoma rueppellii,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,7,8,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,1,16,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,5,8,Apogon spp.,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,1,8,Stethojulis spp.,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,1,16,Epinephelus fasciatus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,2,8,Cheilodipterus spp.,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,1,4,Plagiotremus townsendi,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,1,8,Meiacanthus nigrolineatus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,2,8,Acanthurus nigrofuscus,,,,,,,,,,
Princess,21/09/2016,Adi Barash,12,1,4,Zebrasoma veliferum,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,1,16,Ctenochaetus striatus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,8,8,Abudefduf spp.,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,4,16,Parupeneus forsskali,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,1,8,Scaridae spp.,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,2,8,Chaetodon paucifasciatus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,2,16,Scolopsis ghanam,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,1,8,Labroides dimidiatus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,7,8,Thalassoma rueppellii,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,2,16,Thalassoma rueppellii,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,1,8,Dascyllus trimaculatus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,8,4,Chromis dimidiata,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,1,16,Bodianus axillaris,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,1,8,Pomacentrus sulfureus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,2,4,Pomacentrus sulfureus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,1,16,Pterois miles,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,4,16,Sargocentron spp.,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,1,8,Sargocentron spp.,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,1,8,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,8,4,Pseudanthias squamipinnis,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,1,16,Epinephelus fasciatus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,3,8,Pseudochromis fridmani,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,1,8,Sufflamen albicaudatus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,2,2,Zebrasoma xanthurum,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,1,16,Zebrasoma xanthurum,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,2,8,Pseudochromis olivaceus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,1,4,Pseudochromis olivaceus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,1,4,Acanthurus nigrofuscus,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,2,8,Apogon spp.,,,,,,,,,,
Princess,21/09/2016,Ofri Mann,12,2,8,Cheilodipterus spp.,,,,,,,,,,
