Site,Date,Observer,Knoll,Species,Length_cm,Number_Ind
Caves,20.10.15,Shahar Malamud,7,Serranidae spp,16,1
Caves,20.10.15,Shahar Malamud,7,Synodontidae spp.,16,1
Caves,20.10.15,Shahar Malamud,7,Thalassoma spp.,16,1
Caves,20.10.15,Shahar Malamud,7,Epinephelus fasciatus,32,1
Caves,20.10.15,Shahar Malamud,7,Sargocentron spp.,32,1
Caves,20.10.15,Shahar Malamud,7,Serranidae spp,32,1
Caves,20.10.15,Shahar Malamud,7,Siganus  spp.,32,1
Caves,20.10.15,Shahar Malamud,7,Zebrasoma xanthurum,32,1
Caves,20.10.15,Shahar Malamud,7,Amphiprion bicinctus,4,2
Caves,20.10.15,Shahar Malamud,7,Chromis dimidiata,4,2
Caves,20.10.15,Shahar Malamud,7,Pseudochromis fridmani,4,2
Caves,20.10.15,Shahar Malamud,7,Pseudochromis fridmani,8,2
Caves,20.10.15,Shahar Malamud,7,Amphiprion bicinctus,16,2
Caves,20.10.15,Shahar Malamud,7,Chaetodon paucifasciatus,16,2
Caves,20.10.15,Shahar Malamud,7,Mullidae spp. ,32,2
Caves,20.10.15,Shahar Malamud,7,Cheilodipterus spp.,4,3
Caves,20.10.15,Shahar Malamud,7,Cheilodipterus spp.,4,4
Caves,20.10.15,Shahar Malamud,7,Chromis dimidiata,4,4
Caves,20.10.15,Shahar Malamud,7,Pomacentrus trichourus,4,4
Caves,20.10.15,Shahar Malamud,7,Cheilodipterus spp.,4,8
Caves,20.10.15,Shahar Malamud,7,Chromis virdis,2,20
Caves,20.10.15,Shahar Malamud,7,Chromis virdis,4,20
Caves,20.10.15,Shahar Malamud,7,Pseudanthias spp.,4,30
Caves,20.10.15,Shahar Malamud,7,Chromis spp.,4,50
Caves,20.10.15,Shahar Malamud,7,Neopomacentrus miryae,4,50
Caves,20.10.15,Shahar Malamud,7,Pseudanthias spp.,4,50
Caves,20.10.15,Shahar Malamud,7,Abudefduf spp.,16,50
Caves,20.10.15,Shahar Malamud,7,Chromis spp.,4,60
Caves,20.10.15,Hagar Yancovitch,8,Chromis dimidiata,2,1
Caves,20.10.15,Hagar Yancovitch,8,Pseudocheilinus hexataenia,2,1
Caves,20.10.15,Hagar Yancovitch,8,Dascyllus marginatus,4,1
Caves,20.10.15,Hagar Yancovitch,8,Labrid spp. ,4,1
Caves,20.10.15,Hagar Yancovitch,8,Pomacentrus trichourus,4,1
Caves,20.10.15,Hagar Yancovitch,8,Pseudocheilinus hexataenia,4,1
Caves,20.10.15,Hagar Yancovitch,8,Ecsenius gravieri,8,1
Caves,20.10.15,Hagar Yancovitch,8,Labrid spp. ,8,1
Caves,20.10.15,Hagar Yancovitch,8,Acanthopagrus bifasciatus,16,1
Caves,20.10.15,Hagar Yancovitch,8,Dascyllus trimaculatus,16,1
Caves,20.10.15,Hagar Yancovitch,8,Pterois radiata,16,1
Caves,20.10.15,Hagar Yancovitch,8,Thalassoma spp.,16,1
Caves,20.10.15,Hagar Yancovitch,8,Epinephelus fasciatus,32,1
Caves,20.10.15,Hagar Yancovitch,8,Neopomacentrus miryae,4,2
Caves,20.10.15,Hagar Yancovitch,8,Pseudochromis olivaceus,4,2
Caves,20.10.15,Hagar Yancovitch,8,Serranidae spp,32,2
Caves,20.10.15,Hagar Yancovitch,8,Zebrasoma xanthurum,32,2
Caves,20.10.15,Hagar Yancovitch,8,Dascyllus marginatus,2,4
Caves,20.10.15,Hagar Yancovitch,8,Pseudanthias spp.,2,8
Caves,20.10.15,Hagar Yancovitch,8,Pseudanthias spp.,4,24
Caves,20.10.15,Hagar Yancovitch,8,Chromis virdis,2,25
Caves,20.10.15,Shahar Malamud,8,Chromis dimidiata,2,1
Caves,20.10.15,Shahar Malamud,8,Dascyllus trimaculatus,2,1
Caves,20.10.15,Shahar Malamud,8,Chromis dimidiata,4,1
Caves,20.10.15,Shahar Malamud,8,Dascyllus marginatus,4,1
Caves,20.10.15,Shahar Malamud,8,Dascyllus trimaculatus,4,1
Caves,20.10.15,Shahar Malamud,8,Pseudochromis springeri,4,1
Caves,20.10.15,Shahar Malamud,8,Plagiotremus spp.,8,1
Caves,20.10.15,Shahar Malamud,8,Synodontidae spp.,8,1
Caves,20.10.15,Shahar Malamud,8,Thalassoma spp.,8,1
Caves,20.10.15,Shahar Malamud,8,Acanthurus spp.,16,1
Caves,20.10.15,Shahar Malamud,8,Dascyllus marginatus,16,1
Caves,20.10.15,Shahar Malamud,8,Pterois radiata,16,1
Caves,20.10.15,Shahar Malamud,8,Serranidae spp,16,1
Caves,20.10.15,Shahar Malamud,8,Thalassoma spp.,16,1
Caves,20.10.15,Shahar Malamud,8,Zebrasoma veliferum,16,1
Caves,20.10.15,Shahar Malamud,8,Epinephelus fasciatus,32,1
Caves,20.10.15,Shahar Malamud,8,Labrid spp. ,32,1
Caves,20.10.15,Shahar Malamud,8,Serranidae spp,32,1
Caves,20.10.15,Shahar Malamud,8,Fistularia commersonii,64,1
Caves,20.10.15,Shahar Malamud,8,Labrid spp. ,8,2
Caves,20.10.15,Shahar Malamud,8,Thalassoma spp.,8,2
Caves,20.10.15,Shahar Malamud,8,Neoglyphidodon melas,16,2
Caves,20.10.15,Shahar Malamud,8,Zebrasoma xanthurum,32,2
Caves,20.10.15,Shahar Malamud,8,Chromis virdis,4,3
Caves,20.10.15,Shahar Malamud,8,Scaridae spp.,64,3
Caves,20.10.15,Shahar Malamud,8,Mullidae spp. ,32,4
Caves,20.10.15,Shahar Malamud,8,Chromis dimidiata,4,10
Caves,20.10.15,Shahar Malamud,8,Pseudanthias spp.,4,16
Caves,20.10.15,Shahar Malamud,8,Dascyllus marginatus,4,30
Caves,20.10.15,Shahar Malamud,8,Pseudanthias spp.,4,30
Caves,20.10.15,Idan Doyev,9,Thalassoma spp.,4,1
Caves,20.10.15,Idan Doyev,9,Amphiprion bicinctus,8,1
Caves,20.10.15,Idan Doyev,9,Chaetodon fasciatus,8,1
Caves,20.10.15,Idan Doyev,9,Epinephelus fasciatus,8,1
Caves,20.10.15,Idan Doyev,9,Gomphosus caeruleus,8,1
Caves,20.10.15,Idan Doyev,9,Balistidae spp.,16,1
Caves,20.10.15,Idan Doyev,9,Scaridae spp.,16,1
Caves,20.10.15,Idan Doyev,9,Zebrasoma xanthurum,16,1
Caves,20.10.15,Idan Doyev,9,Labrid spp. ,32,1
Caves,20.10.15,Idan Doyev,9,Pomacentrus trilineatus,4,2
Caves,20.10.15,Idan Doyev,9,Thalassoma spp.,8,2
Caves,20.10.15,Idan Doyev,9,Amphiprion bicinctus,4,3
Caves,20.10.15,Idan Doyev,9,Pomacentrus trichourus,8,3
Caves,20.10.15,Idan Doyev,9,Amphiprion bicinctus,2,4
Caves,20.10.15,Idan Doyev,9,Pomacentrus trichourus,4,4
Caves,20.10.15,Idan Doyev,9,Chromis dimidiata,8,4
Caves,20.10.15,Idan Doyev,9,Mullidae spp. ,32,4
Caves,20.10.15,Ori Frid,9,Acanthurus spp.,2,1
Caves,20.10.15,Ori Frid,9,Labroides dimidiatus,2,1
Caves,20.10.15,Ori Frid,9,Amphiprion bicinctus,4,1
Caves,20.10.15,Ori Frid,9,Apogon spp.,4,1
Caves,20.10.15,Ori Frid,9,Cheilodipterus spp.,4,1
Caves,20.10.15,Ori Frid,9,Pseudochromis fridmani,4,1
Caves,20.10.15,Ori Frid,9,Amphiprion bicinctus,8,1
Caves,20.10.15,Ori Frid,9,Plagiotremus townsendi,8,1
Caves,20.10.15,Ori Frid,9,Pomacentrus trichourus,8,1
Caves,20.10.15,Ori Frid,9,Pomacentrus trilineatus,8,1
Caves,20.10.15,Ori Frid,9,Epinephelus fasciatus,16,1
Caves,20.10.15,Ori Frid,9,Gomphosus caeruleus,16,1
Caves,20.10.15,Ori Frid,9,Synodontidae spp.,16,1
Caves,20.10.15,Ori Frid,9,Scaridae spp.,32,1
Caves,20.10.15,Ori Frid,9,Amphiprion bicinctus,2,2
Caves,20.10.15,Ori Frid,9,Amblyglyphidodon spp.,4,2
Caves,20.10.15,Ori Frid,9,Chromis dimidiata,4,2
Caves,20.10.15,Ori Frid,9,Acanthurus spp.,16,2
Caves,20.10.15,Ori Frid,9,Mullidae spp. ,16,2
Caves,20.10.15,Ori Frid,9,Thalassoma spp.,16,2
Caves,20.10.15,Ori Frid,9,Epinephelus fasciatus,32,2
Caves,20.10.15,Ori Frid,9,Meiacanthus nigrolineatus,8,4
Caves,20.10.15,Ori Frid,9,Pomacentrus trichourus,4,12
Caves,20.10.15,Idan Doyev,10,Gomphosus caeruleus,2,1
Caves,20.10.15,Idan Doyev,10,Amphiprion bicinctus,4,1
Caves,20.10.15,Idan Doyev,10,Amphiprion bicinctus,8,1
Caves,20.10.15,Idan Doyev,10,Epinephelus fasciatus,16,1
Caves,20.10.15,Idan Doyev,10,Mullidae spp. ,4,2
Caves,20.10.15,Idan Doyev,10,Chromis dimidiata,8,2
Caves,20.10.15,Idan Doyev,10,Scaridae spp.,32,2
Caves,20.10.15,Idan Doyev,10,Meiacanthus nigrolineatus,4,3
Caves,20.10.15,Idan Doyev,10,Pomacentrus trichourus,8,4
Caves,20.10.15,Idan Doyev,10,Zebrasoma xanthurum,16,4
Caves,20.10.15,Idan Doyev,10,Pomacentrus trichourus,4,5
Caves,20.10.15,Idan Doyev,10,Pomacentrus trichourus,8,7
Caves,20.10.15,Ori Frid,10,Amblyglyphidodon spp.,2,1
Caves,20.10.15,Ori Frid,10,Amphiprion bicinctus,4,1
Caves,20.10.15,Ori Frid,10,Ecsenius gravieri,4,1
Caves,20.10.15,Ori Frid,10,Monacanthidae spp. ,4,1
Caves,20.10.15,Ori Frid,10,Pseudochromis spp.,4,1
Caves,20.10.15,Ori Frid,10,Amphiprion bicinctus,8,1
Caves,20.10.15,Ori Frid,10,Pseudocheilinus hexataenia,8,1
Caves,20.10.15,Ori Frid,10,Pseudochromis olivaceus,8,1
Caves,20.10.15,Ori Frid,10,Acanthurus spp.,16,1
Caves,20.10.15,Ori Frid,10,Synodontidae spp.,16,1
Caves,20.10.15,Ori Frid,10,Thalassoma spp.,16,1
Caves,20.10.15,Ori Frid,10,Diodon spp.,32,1
Caves,20.10.15,Ori Frid,10,Epinephelus fasciatus,32,1
Caves,20.10.15,Ori Frid,10,Amblyglyphidodon spp.,4,2
Caves,20.10.15,Ori Frid,10,Cheilodipterus spp.,4,2
Caves,20.10.15,Ori Frid,10,Chromis dimidiata,4,2
Caves,20.10.15,Ori Frid,10,Labrid spp. ,4,2
Caves,20.10.15,Ori Frid,10,Meiacanthus nigrolineatus,8,2
Caves,20.10.15,Ori Frid,10,Epinephelus fasciatus,16,2
Caves,20.10.15,Ori Frid,10,Fistularia commersonii,32,2
Caves,20.10.15,Ori Frid,10,Scaridae spp.,32,2
Caves,20.10.15,Ori Frid,10,Siganus  spp.,32,2
Caves,20.10.15,Ori Frid,10,Cheilodipterus spp.,2,3
Caves,20.10.15,Ori Frid,10,Pseudochromis olivaceus,4,3
Caves,20.10.15,Ori Frid,10,Labrid spp. ,8,3
Caves,20.10.15,Ori Frid,10,Pomacentrus trichourus,8,3
Caves,20.10.15,Ori Frid,10,Zebrasoma veliferum,16,4
Caves,20.10.15,Ori Frid,10,Pomacentrus trichourus,8,6
Caves,20.10.15,Ori Frid,10,Apogon spp.,4,8
Caves,20.10.15,Itai Granot,11,Labroides dimidiatus,2,1
Caves,20.10.15,Itai Granot,11,Labrid spp. ,4,1
Caves,20.10.15,Itai Granot,11,Meiacanthus nigrolineatus,4,1
Caves,20.10.15,Itai Granot,11,Pseudochromis fridmani,4,1
Caves,20.10.15,Itai Granot,11,Sargocentron spp.,4,1
Caves,20.10.15,Itai Granot,11,Acanthurus spp.,8,1
Caves,20.10.15,Itai Granot,11,Acanthurus spp.,16,1
Caves,20.10.15,Itai Granot,11,Gomphosus caeruleus,16,1
Caves,20.10.15,Itai Granot,11,Balistidae spp.,32,1
Caves,20.10.15,Itai Granot,11,Mullidae spp. ,32,1
Caves,20.10.15,Itai Granot,11,Labrid spp. ,64,1
Caves,20.10.15,Itai Granot,11,Labrid spp. ,2,2
Caves,20.10.15,Itai Granot,11,Pomacentrus trilineatus,4,2
Caves,20.10.15,Itai Granot,11,Pseudochromis olivaceus,4,2
Caves,20.10.15,Itai Granot,11,Chaetodon paucifasciatus,8,2
Caves,20.10.15,Itai Granot,11,Chromis dimidiata,8,2
Caves,20.10.15,Itai Granot,11,Pomacentrus trichourus,8,2
Caves,20.10.15,Itai Granot,11,Chaetodon paucifasciatus,16,2
Caves,20.10.15,Itai Granot,11,Thalassoma spp.,16,2
Caves,20.10.15,Itai Granot,11,Abudefduf spp.,32,2
Caves,20.10.15,Itai Granot,11,Chaetodon fasciatus,32,2
Caves,20.10.15,Itai Granot,11,Cheilodipterus spp.,4,3
Caves,20.10.15,Itai Granot,11,Parupeneus cyclostomus,64,3
Caves,20.10.15,Itai Granot,11,Pomacentrus trichourus,8,6
Caves,20.10.15,Lior Avidan,11,Cheilodipterus spp.,4,1
Caves,20.10.15,Lior Avidan,11,Chromis dimidiata,4,1
Caves,20.10.15,Lior Avidan,11,Labrid spp. ,4,1
Caves,20.10.15,Lior Avidan,11,Pomacentrus trilineatus,4,1
Caves,20.10.15,Lior Avidan,11,Pseudochromis fridmani,4,1
Caves,20.10.15,Lior Avidan,11,Sargocentron spp.,4,1
Caves,20.10.15,Lior Avidan,11,Scaridae spp.,4,1
Caves,20.10.15,Lior Avidan,11,Acanthurus spp.,8,1
Caves,20.10.15,Lior Avidan,11,Epinephelus fasciatus,8,1
Caves,20.10.15,Lior Avidan,11,Meiacanthus nigrolineatus,8,1
Caves,20.10.15,Lior Avidan,11,Monacanthidae spp. ,8,1
Caves,20.10.15,Lior Avidan,11,Thalassoma spp.,8,1
Caves,20.10.15,Lior Avidan,11,Balistidae spp.,16,1
Caves,20.10.15,Lior Avidan,11,Gomphosus caeruleus,16,1
Caves,20.10.15,Lior Avidan,11,Neoglyphidodon melas,16,1
Caves,20.10.15,Lior Avidan,11,Thalassoma spp.,16,1
Caves,20.10.15,Lior Avidan,11,Zebrasoma xanthurum,16,1
Caves,20.10.15,Lior Avidan,11,Labrid spp. ,32,1
Caves,20.10.15,Lior Avidan,11,Pseudocheilinus hexataenia,4,2
Caves,20.10.15,Lior Avidan,11,Apogon spp.,8,2
Caves,20.10.15,Lior Avidan,11,Chromis dimidiata,8,2
Caves,20.10.15,Lior Avidan,11,Labrid spp. ,8,2
Caves,20.10.15,Lior Avidan,11,Pomacentrus trilineatus,8,2
Caves,20.10.15,Lior Avidan,11,Chaetodon austriacus,16,2
Caves,20.10.15,Lior Avidan,11,Chaetodon fasciatus,16,2
Caves,20.10.15,Lior Avidan,11,Chaetodon paucifasciatus,16,2
Caves,20.10.15,Lior Avidan,11,Mullidae spp. ,16,2
Caves,20.10.15,Lior Avidan,11,Chaetodon paucifasciatus,8,3
Caves,20.10.15,Lior Avidan,11,Cheilodipterus spp.,8,3
Caves,20.10.15,Lior Avidan,11,Pseudochromis olivaceus,8,3
Caves,20.10.15,Lior Avidan,11,Acanthurus spp.,16,3
Caves,20.10.15,Lior Avidan,11,Pomacentrus trichourus,8,4
Caves,20.10.15,Lior Avidan,11,Labrid spp. ,2,5
Caves,20.10.15,Lior Avidan,11,Pomacentrus trichourus,4,8
Caves,20.10.15,Lior Avidan,11,Abudefduf spp.,16,10
Caves,20.10.15,Lior Avidan,11,Mugilidae spp.,32,10
Caves,20.10.15,Itai Granot,12,Apogon spp.,4,1
Caves,20.10.15,Itai Granot,12,Meiacanthus nigrolineatus,4,1
Caves,20.10.15,Itai Granot,12,Ostracion spp.,4,1
Caves,20.10.15,Itai Granot,12,Plagiotremus townsendi,4,1
Caves,20.10.15,Itai Granot,12,Pomacentrus trichourus,4,1
Caves,20.10.15,Itai Granot,12,Amphiprion bicinctus,8,1
Caves,20.10.15,Itai Granot,12,Plectroglyphidodon spp,8,1
Caves,20.10.15,Itai Granot,12,Pseudochromis olivaceus,8,1
Caves,20.10.15,Itai Granot,12,Centropyge multispinis,16,1
Caves,20.10.15,Itai Granot,12,Dascyllus trimaculatus,16,1
Caves,20.10.15,Itai Granot,12,Chaetodon paucifasciatus,32,1
Caves,20.10.15,Itai Granot,12,Serranidae spp,32,1
Caves,20.10.15,Itai Granot,12,Variola louti,32,1
Caves,20.10.15,Itai Granot,12,Labrid spp. ,2,2
Caves,20.10.15,Itai Granot,12,Dascyllus marginatus,4,2
Caves,20.10.15,Itai Granot,12,Pseudocheilinus hexataenia,4,2
Caves,20.10.15,Itai Granot,12,Apogon spp.,8,2
Caves,20.10.15,Itai Granot,12,Parupeneus cyclostomus,32,2
Caves,20.10.15,Itai Granot,12,Epinephelus fasciatus,64,2
Caves,20.10.15,Itai Granot,12,Pomacentrus trichourus,16,4
Caves,20.10.15,Itai Granot,12,Labroides dimidiatus,4,5
Caves,20.10.15,Itai Granot,12,Chromis dimidiata,8,6
Caves,20.10.15,Itai Granot,12,Chromis virdis,8,10
Caves,20.10.15,Itai Granot,12,Chromis dimidiata,16,10
Caves,20.10.15,Itai Granot,12,Cheilodipterus spp.,4,13
Caves,20.10.15,Itai Granot,12,Pseudanthias spp.,4,25
Caves,20.10.15,Itai Granot,12,Pseudanthias spp.,16,25
Caves,20.10.15,Itai Granot,12,Chromis virdis,4,30
Caves,20.10.15,Itai Granot,12,Pseudanthias spp.,8,30
Caves,20.10.15,Lior Avidan,12,Ostracion spp.,2,1
Caves,20.10.15,Lior Avidan,12,Plagiotremus townsendi,2,1
Caves,20.10.15,Lior Avidan,12,Dascyllus marginatus,4,1
Caves,20.10.15,Lior Avidan,12,Labrid spp. ,4,1
Caves,20.10.15,Lior Avidan,12,Pseudocheilinus hexataenia,4,1
Caves,20.10.15,Lior Avidan,12,Dascyllus marginatus,8,1
Caves,20.10.15,Lior Avidan,12,Amphiprion bicinctus,16,1
Caves,20.10.15,Lior Avidan,12,Chaetodon paucifasciatus,16,1
Caves,20.10.15,Lior Avidan,12,Epinephelus fasciatus,16,1
Caves,20.10.15,Lior Avidan,12,Plectroglyphidodon spp.,16,1
Caves,20.10.15,Lior Avidan,12,Diodon spp.,32,1
Caves,20.10.15,Lior Avidan,12,Plagiotremus townsendi,4,2
Caves,20.10.15,Lior Avidan,12,Pseudochromis olivaceus,8,2
Caves,20.10.15,Lior Avidan,12,Centropyge multispinis,16,2
Caves,20.10.15,Lior Avidan,12,Dascyllus trimaculatus,16,2
Caves,20.10.15,Lior Avidan,12,Serranidae spp,16,2
Caves,20.10.15,Lior Avidan,12,Epinephelus fasciatus,32,2
Caves,20.10.15,Lior Avidan,12,Serranidae spp,32,2
Caves,20.10.15,Lior Avidan,12,Labrid spp. ,2,3
Caves,20.10.15,Lior Avidan,12,Apogon spp.,8,3
Caves,20.10.15,Lior Avidan,12,Pseudocheilinus hexataenia,8,3
Caves,20.10.15,Lior Avidan,12,Parupeneus cyclostomus,16,3
Caves,20.10.15,Lior Avidan,12,Pomacentrus trichourus,16,4
Caves,20.10.15,Lior Avidan,12,Pomacentrus trichourus,8,5
Caves,20.10.15,Lior Avidan,12,Labroides dimidiatus,4,6
Caves,20.10.15,Lior Avidan,12,Cheilodipterus spp.,4,12
Caves,20.10.15,Lior Avidan,12,Chromis dimidiata,8,16
Caves,20.10.15,Lior Avidan,12,Chromis virdis,8,16
Caves,20.10.15,Lior Avidan,12,Pseudanthias spp.,4,32
Caves,20.10.15,Lior Avidan,12,Chromis virdis,4,40
Caves,20.10.15,Lior Avidan,12,Pseudanthias spp.,16,60
Caves,20.10.15,Renanel Pickholtz,13,Cheilodipterus spp.,4,1
Caves,20.10.15,Renanel Pickholtz,13,Ecsenius gravieri,4,1
Caves,20.10.15,Renanel Pickholtz,13,Larabicus quadrilineatus,4,1
Caves,20.10.15,Renanel Pickholtz,13,Meiacanthus nigrolineatus,4,1
Caves,20.10.15,Renanel Pickholtz,13,Pseudocheilinus hexataenia,4,1
Caves,20.10.15,Renanel Pickholtz,13,Pseudochromis olivaceus,8,1
Caves,20.10.15,Renanel Pickholtz,13,Thalassoma spp.,8,1
Caves,20.10.15,Renanel Pickholtz,13,Acanthurus spp.,16,1
Caves,20.10.15,Renanel Pickholtz,13,Serranidae spp,16,1
Caves,20.10.15,Renanel Pickholtz,13,Chaetodon paucifasciatus,32,1
Caves,20.10.15,Renanel Pickholtz,13,Serranidae spp,32,1
Caves,20.10.15,Renanel Pickholtz,13,Thalassoma spp.,32,1
Caves,20.10.15,Renanel Pickholtz,13,Ecsenius gravieri,8,2
Caves,20.10.15,Renanel Pickholtz,13,Larabicus quadrilineatus,8,2
Caves,20.10.15,Renanel Pickholtz,13,Neopomacentrus miryae,8,2
Caves,20.10.15,Renanel Pickholtz,13,Heniochus spp.,32,2
Caves,20.10.15,Renanel Pickholtz,13,Zebrasoma xanthurum,32,2
Caves,20.10.15,Renanel Pickholtz,13,Cheilodipterus spp.,4,3
Caves,20.10.15,Renanel Pickholtz,13,Chromis dimidiata,8,3
Caves,20.10.15,Renanel Pickholtz,13,Pomacentrus trichourus,8,3
Caves,20.10.15,Renanel Pickholtz,13,Pseudocheilinus hexataenia,8,3
Caves,20.10.15,Renanel Pickholtz,13,Apogon spp.,4,4
Caves,20.10.15,Renanel Pickholtz,13,Cheilodipterus spp.,4,4
Caves,20.10.15,Renanel Pickholtz,13,Labrid spp. ,4,4
Caves,20.10.15,Renanel Pickholtz,13,Pomacentrus trichourus,8,4
Caves,20.10.15,Renanel Pickholtz,13,Dascyllus marginatus,4,5
Caves,20.10.15,Renanel Pickholtz,13,Pomacentrus trichourus,4,6
Caves,20.10.15,Renanel Pickholtz,13,Neopomacentrus miryae,4,8
Caves,20.10.15,Renanel Pickholtz,13,Pomacentrus trichourus,8,8
Caves,20.10.15,Renanel Pickholtz,13,Pseudanthias spp.,6,10
Caves,20.10.15,Renanel Pickholtz,13,Apogon spp.,4,20
Caves,20.10.15,Renanel Pickholtz,13,Chromis virdis,4,20
Caves,20.10.15,Renanel Pickholtz,13,Pomacentrus trichourus,4,20
Caves,20.10.15,Renanel Pickholtz,13,Pseudanthias spp.,4,40
Caves,20.10.15,Victor China,13,Dascyllus marginatus,2,1
Caves,20.10.15,Victor China,13,Dascyllus trimaculatus,4,1
Caves,20.10.15,Victor China,13,Larabicus quadrilineatus,4,1
Caves,20.10.15,Victor China,13,Pomacentrus trichourus,4,1
Caves,20.10.15,Victor China,13,Ecsenius gravieri,8,1
Caves,20.10.15,Victor China,13,Meiacanthus nigrolineatus,8,1
Caves,20.10.15,Victor China,13,Paracirrhites forsteri ,8,1
Caves,20.10.15,Victor China,13,Pseudocheilinus hexataenia,8,1
Caves,20.10.15,Victor China,13,Pseudochromis fridmani,8,1
Caves,20.10.15,Victor China,13,Dascyllus marginatus,16,1
Caves,20.10.15,Victor China,13,Pseudochromis olivaceus,16,1
Caves,20.10.15,Victor China,13,Synodontidae spp.,16,1
Caves,20.10.15,Victor China,13,Serranidae spp,32,1
Caves,20.10.15,Victor China,13,Dascyllus marginatus,4,2
Caves,20.10.15,Victor China,13,Ecsenius gravieri,4,2
Caves,20.10.15,Victor China,13,Meiacanthus nigrolineatus,4,2
Caves,20.10.15,Victor China,13,Amblyglyphidodon spp.,8,2
Caves,20.10.15,Victor China,13,Chromis dimidiata,8,2
Caves,20.10.15,Victor China,13,Chromis spp.,8,2
Caves,20.10.15,Victor China,13,Chromis virdis,8,2
Caves,20.10.15,Victor China,13,Chaetodon paucifasciatus,16,2
Caves,20.10.15,Victor China,13,Chromis dimidiata,16,2
Caves,20.10.15,Victor China,13,Heniochus spp.,32,2
Caves,20.10.15,Victor China,13,Zebrasoma xanthurum,32,2
Caves,20.10.15,Victor China,13,Lethrinus spp.,64,2
Caves,20.10.15,Victor China,13,Amblyglyphidodon spp.,4,3
Caves,20.10.15,Victor China,13,Paracirrhites forsteri ,4,3
Caves,20.10.15,Victor China,13,Chromis spp.,8,3
Caves,20.10.15,Victor China,13,Larabicus quadrilineatus,8,3
Caves,20.10.15,Victor China,13,Cheilodipterus spp.,8,4
Caves,20.10.15,Victor China,13,Pseudanthias spp.,16,6
Caves,20.10.15,Victor China,13,Cheilodipterus spp.,4,9
Caves,20.10.15,Victor China,13,Chromis virdis,4,12
Caves,20.10.15,Victor China,13,Pomacentrus trichourus,8,14
Caves,20.10.15,Victor China,13,Pseudanthias spp.,8,20
Caves,20.10.15,Victor China,13,Apogon spp.,8,28
Caves,20.10.15,Renanel Pickholtz,14,Chromis dimidiata,2,1
Caves,20.10.15,Renanel Pickholtz,14,Ostracion spp.,2,1
Caves,20.10.15,Renanel Pickholtz,14,Pomacentrus trichourus,2,1
Caves,20.10.15,Renanel Pickholtz,14,Cheilodipterus spp.,4,1
Caves,20.10.15,Renanel Pickholtz,14,Dascyllus trimaculatus,4,1
Caves,20.10.15,Renanel Pickholtz,14,Pseudochromis fridmani,4,1
Caves,20.10.15,Renanel Pickholtz,14,Coris caudimacula,8,1
Caves,20.10.15,Renanel Pickholtz,14,Pomacentrus trichourus,8,1
Caves,20.10.15,Renanel Pickholtz,14,Pseudochromis fridmani,8,1
Caves,20.10.15,Renanel Pickholtz,14,Chaetodon paucifasciatus,16,1
Caves,20.10.15,Renanel Pickholtz,14,Mullidae spp. ,16,1
Caves,20.10.15,Renanel Pickholtz,14,Paracirrhites forsteri ,16,1
Caves,20.10.15,Renanel Pickholtz,14,Serranidae spp,16,1
Caves,20.10.15,Renanel Pickholtz,14,Serranidae spp,32,1
Caves,20.10.15,Renanel Pickholtz,14,Larabicus quadrilineatus,2,2
Caves,20.10.15,Renanel Pickholtz,14,Meiacanthus nigrolineatus,2,2
Caves,20.10.15,Renanel Pickholtz,14,Labrid spp. ,4,2
Caves,20.10.15,Renanel Pickholtz,14,Larabicus quadrilineatus,4,2
Caves,20.10.15,Renanel Pickholtz,14,Pomacentrus trichourus,4,2
Caves,20.10.15,Renanel Pickholtz,14,Coris caudimacula,8,2
Caves,20.10.15,Renanel Pickholtz,14,Paracirrhites forsteri ,8,2
Caves,20.10.15,Renanel Pickholtz,14,Chaetodon paucifasciatus,16,2
Caves,20.10.15,Renanel Pickholtz,14,Chaetodon auriga,32,2
Caves,20.10.15,Renanel Pickholtz,14,Chromis dimidiata,4,5
Caves,20.10.15,Renanel Pickholtz,14,Chromis virdis,4,30
Caves,20.10.15,Victor China,14,Cheilodipterus spp.,2,1
Caves,20.10.15,Victor China,14,Chromis dimidiata,2,1
Caves,20.10.15,Victor China,14,Labroides dimidiatus,2,1
Caves,20.10.15,Victor China,14,Pinguipedidae spp.,2,1
Caves,20.10.15,Victor China,14,Cheilodipterus spp.,4,1
Caves,20.10.15,Victor China,14,Dascyllus trimaculatus,4,1
Caves,20.10.15,Victor China,14,Pseudochromis fridmani,4,1
Caves,20.10.15,Victor China,14,Cheilodipterus spp.,8,1
Caves,20.10.15,Victor China,14,Caesio spp.,32,1
Caves,20.10.15,Victor China,14,Mullidae spp. ,32,1
Caves,20.10.15,Victor China,14,Serranidae spp,32,1
Caves,20.10.15,Victor China,14,Cheilodipterus spp.,4,2
Caves,20.10.15,Victor China,14,Labrid spp. ,4,2
Caves,20.10.15,Victor China,14,Larabicus quadrilineatus,4,2
Caves,20.10.15,Victor China,14,Pomacentrus trichourus,4,2
Caves,20.10.15,Victor China,14,Paracirrhites forsteri ,8,2
Caves,20.10.15,Victor China,14,Chaetodon paucifasciatus,16,2
Caves,20.10.15,Victor China,14,Pseudanthias spp.,8,7
Caves,20.10.15,Victor China,14,Pseudanthias spp.,16,7
Caves,20.10.15,Victor China,14,Apogon spp.,4,8
Caves,20.10.15,Victor China,14,Chromis virdis,4,10
Caves,20.10.15,Victor China,14,Chromis virdis,2,11
